X_test,y_pre_0,y_pre_1,y_pre_2,y_pre_3,y_pre_4,y_pre_5,y_pre_6,y_pre_7,y_pre_8,y_pre_9,y_pre_10,y_pre_11,y_pre_12,y_pre_13,y_pre_14,y_pre_15,y_pre_16,y_pre_17,y_pre_18,y_pre_19,y_pre_20,y_pre_21,y_pre_22,y_pre_23,y_pre_24,y_pre_25,y_pre_26,y_pre_27,y_pre_28,y_pre_29,y_pre_30,y_pre_31,y_pre_32,y_pre_33,y_pre_34,y_pre_35,y_pre_36,y_pre_37,y_pre_38,y_pre_39,y_pre_40,y_pre_41,y_pre_42,y_pre_43,y_pre_44,y_pre_45,y_pre_46,y_pre_47,y_pre_48,y_pre_49,y_pre_50,y_pre_51,y_pre_52,y_pre_53,y_pre_54,y_pre_55,y_pre_56,y_pre_57,y_pre_58,y_pre_59,y_pre_60,y_pre_61,y_pre_62,y_pre_63,y_pre_64,y_pre_65,y_pre_66,y_pre_67,y_pre_68,y_pre_69,y_pre_70,y_pre_71,y_pre_72,y_pre_73,y_pre_74,y_pre_75,y_pre_76,y_pre_77,y_pre_78,y_pre_79,y_pre_80,y_pre_81,y_pre_82,y_pre_83,y_pre_84,y_pre_85,y_pre_86,y_pre_87,y_pre_88,y_pre_89,y_pre_90,y_pre_91,y_pre_92,y_pre_93,y_pre_94,y_pre_95,y_pre_96,y_pre_97,y_pre_98,y_pre_99
0.2,-0.27070534,0.52282274,0.30131793,-0.6612557,-0.047474883,0.019143753,-0.40966827,-0.3125654,-0.30544412,0.11200543,0.30440778,0.62977886,0.37422216,0.3332116,0.2700084,0.33844885,-0.14054373,0.34162137,0.38557345,-0.18240172,0.3563198,-0.30980653,-0.3881579,0.20324677,-0.41400284,0.46514714,-0.50046533,-0.027478933,0.5619425,0.12535459,0.052727923,-0.022387229,-0.60279083,0.1647766,-0.09295224,0.47929898,0.7819364,0.19974907,0.62268686,0.085648775,-0.8892742,0.13181227,-0.05808866,0.00093628466,0.48646468,0.27581468,0.47766715,0.24751094,0.24844682,-0.079508156,-0.22889152,-0.22851577,0.41655946,0.4536361,0.18922512,0.21798015,0.09989002,0.07461776,-0.044371985,-0.8058194,0.4701292,0.67978716,0.36544296,0.51583505,0.3429159,-0.25908798,-0.106483825,0.5472584,-0.38379735,-0.22975186,0.080449305,-0.21652387,0.27469462,-0.15554771,0.2579416,-0.07406026,-0.43170875,-0.17462218,0.56434166,-0.39631164,-0.3407307,-0.14676408,0.23821682,0.06254828,0.09538464,0.16276625,-0.8189081,-0.56540513,0.78536296,0.08459796,-0.4178973,-0.28315604,-0.29065597,-0.023547783,-0.34790802,-0.32695344,-0.40528452,-0.3191675,-0.03412669,0.8257859
0.21,-0.26863867,0.5233468,0.30217707,-0.6644678,-0.04602717,0.021089563,-0.40790826,-0.31317198,-0.3070245,0.11053324,0.30510005,0.6316964,0.37608224,0.33493105,0.27043647,0.3371706,-0.13736555,0.34380615,0.3871712,-0.18132499,0.3575739,-0.30933097,-0.38944125,0.2041573,-0.4165229,0.46323967,-0.49856865,-0.025781393,0.55943537,0.1267429,0.05143015,-0.0211077,-0.6039571,0.16329673,-0.092907906,0.48028433,0.78496647,0.19866253,0.61975396,0.082689255,-0.8904362,0.12989244,-0.061360464,0.00016340613,0.48481566,0.2755574,0.47909766,0.24808306,0.24740687,-0.07773936,-0.2256538,-0.22778383,0.41610712,0.45560974,0.19201626,0.22294602,0.10454002,0.07447511,-0.04301382,-0.8055842,0.46980762,0.6804563,0.3668383,0.51600695,0.342839,-0.25601673,-0.10818079,0.5473555,-0.38009936,-0.23167941,0.07945297,-0.21609753,0.2746383,-0.1573362,0.25424963,-0.07420108,-0.43338224,-0.17491254,0.56692815,-0.3988775,-0.345237,-0.14812401,0.23992708,0.060780868,0.100654095,0.16156828,-0.819239,-0.5664134,0.7865859,0.0863002,-0.42095402,-0.28187138,-0.28882924,-0.02616024,-0.34786528,-0.32676756,-0.40314966,-0.3169316,-0.034942016,0.826565
0.22,-0.26620963,0.523835,0.3030865,-0.6676677,-0.044579685,0.023007462,-0.40567833,-0.31365174,-0.30866227,0.109252274,0.30582267,0.6336138,0.3786077,0.3367529,0.27086446,0.3358701,-0.13474545,0.3459908,0.38876903,-0.18035024,0.35884327,-0.30885532,-0.39094165,0.20465925,-0.4190006,0.46062952,-0.49671954,-0.024103612,0.5571121,0.12788638,0.049788132,-0.019541733,-0.60512346,0.16213158,-0.092863604,0.48111632,0.7879225,0.19711119,0.6169465,0.079725005,-0.89152205,0.1280706,-0.064984456,-0.0006032139,0.48316664,0.27524734,0.48045415,0.2486551,0.24636675,-0.07597065,-0.2224159,-0.22791743,0.41565478,0.45722687,0.1943732,0.22807449,0.10918996,0.07424763,-0.04159318,-0.80542076,0.46948594,0.6813178,0.3685923,0.5169116,0.34276208,-0.2529454,-0.1098741,0.54745233,-0.3761904,-0.23369253,0.078456566,-0.21565911,0.2748213,-0.15912458,0.2505576,-0.074469045,-0.434946,-0.1752031,0.56923425,-0.40144336,-0.34974355,-0.14948383,0.24172297,0.059361756,0.10588336,0.16061461,-0.8196038,-0.56764805,0.7876402,0.08809357,-0.42402765,-0.2804159,-0.28708822,-0.029207438,-0.34782255,-0.32648098,-0.40118456,-0.314385,-0.035589345,0.8279511
0.22999999,-0.2637806,0.52399254,0.30392605,-0.67088073,-0.043132097,0.024925228,-0.40335226,-0.3139128,-0.3102822,0.1076262,0.30618855,0.6355314,0.37997323,0.33857483,0.27129254,0.33456984,-0.13268152,0.3481755,0.39036685,-0.17933759,0.36015254,-0.3083797,-0.3923904,0.20452273,-0.42144817,0.4578178,-0.49519628,-0.022507176,0.55474913,0.12880644,0.04793322,-0.017975852,-0.6059947,0.16147105,-0.09303659,0.4819287,0.7910085,0.19561708,0.614118,0.077575296,-0.8926078,0.12637228,-0.068735555,-0.0013701171,0.48180875,0.27493745,0.48165238,0.24922723,0.24523792,-0.07420164,-0.2191773,-0.22821,0.41520244,0.45873994,0.19635336,0.23320296,0.1139732,0.07444994,-0.039524853,-0.8052506,0.46916425,0.6830448,0.36944398,0.51797044,0.34272864,-0.24987417,-0.111545295,0.54755014,-0.37237012,-0.23595813,0.07746032,-0.21514998,0.27541697,-0.16081157,0.24667388,-0.074694484,-0.436491,-0.17549333,0.5714903,-0.40398246,-0.3541851,-0.15084389,0.24363974,0.057552487,0.11103407,0.15993711,-0.82009184,-0.5693965,0.78837836,0.08988673,-0.42710122,-0.27914378,-0.28534734,-0.032336652,-0.34777972,-0.32590917,-0.39982837,-0.31143618,-0.03622076,0.829306
0.24,-0.26132196,0.52404904,0.30499858,-0.6741025,-0.041466326,0.02693134,-0.40064943,-0.3139341,-0.31182045,0.105392724,0.30631998,0.637449,0.38132352,0.34042618,0.27172056,0.33343986,-0.13032109,0.3503476,0.39196464,-0.17830521,0.36150786,-0.30807737,-0.3933654,0.20438302,-0.42379245,0.45505118,-0.4936232,-0.02064772,0.55221426,0.12972656,0.04615523,-0.016639784,-0.6065992,0.160811,-0.0933208,0.48293224,0.793748,0.19424665,0.6110662,0.075425565,-0.89369375,0.12475735,-0.07217211,-0.002222851,0.48095834,0.27462745,0.4828214,0.25015086,0.24406557,-0.072612494,-0.21587172,-0.22848098,0.41481793,0.46036184,0.19848365,0.23833135,0.11856702,0.07559069,-0.037644885,-0.80505526,0.46880087,0.6849158,0.37006253,0.5191184,0.342685,-0.24698763,-0.11331727,0.54794246,-0.3686757,-0.23825756,0.076464,-0.21440369,0.27601552,-0.16226193,0.24276185,-0.07486172,-0.4378329,-0.17576955,0.57374644,-0.40648448,-0.35858083,-0.15220395,0.24553144,0.055716485,0.11605925,0.15944892,-0.82057977,-0.57110703,0.7895229,0.09168011,-0.43017492,-0.27805376,-0.2835372,-0.035217732,-0.3477371,-0.32543653,-0.39853942,-0.3084905,-0.03634692,0.8296344
0.25,-0.25891066,0.5242163,0.3060711,-0.6773276,-0.039728634,0.028921861,-0.39685255,-0.31428993,-0.3135686,0.10366279,0.30590063,0.6396111,0.38267404,0.34221834,0.2721055,0.33174017,-0.12816772,0.35245892,0.3935625,-0.17727256,0.3629626,-0.30878153,-0.39408332,0.20454872,-0.42608842,0.45237553,-0.49200344,-0.018617406,0.5495881,0.13064645,0.044323683,-0.015686497,-0.6073561,0.16015081,-0.09331224,0.48393568,0.79633045,0.19381802,0.60801464,0.073275805,-0.89531624,0.123876095,-0.07567663,-0.00317353,0.47984165,0.2743174,0.4840132,0.25147802,0.2429905,-0.07174829,-0.21256638,-0.22871432,0.41461414,0.46198368,0.20114897,0.2434735,0.12307522,0.076947115,-0.035853222,-0.80486023,0.4683103,0.68670297,0.37067503,0.5202141,0.34210294,-0.24443199,-0.115476795,0.5483347,-0.36486852,-0.24055734,0.076029904,-0.21355207,0.27667618,-0.1632786,0.23884985,-0.07549332,-0.4387291,-0.17635429,0.5760025,-0.40901512,-0.36303467,-0.15359211,0.2475118,0.053772688,0.12102924,0.15896079,-0.8210751,-0.5721272,0.7907499,0.0925467,-0.43325427,-0.27703163,-0.28208625,-0.037697017,-0.3477714,-0.3253209,-0.39706546,-0.3058349,-0.036539555,0.8303317
0.26,-0.25779325,0.5245948,0.30710596,-0.68040997,-0.03798811,0.030814055,-0.39276356,-0.31464407,-0.31532097,0.10227184,0.30541584,0.641864,0.38405693,0.34383634,0.27269682,0.3301211,-0.12696567,0.35456768,0.39516014,-0.17624009,0.36456406,-0.3095332,-0.39440164,0.20462602,-0.42849162,0.4498024,-0.49044347,-0.017297924,0.546962,0.13098149,0.042492002,-0.014636338,-0.6081126,0.15930662,-0.09271246,0.4849654,0.7989129,0.19340485,0.6049628,0.07167929,-0.8970689,0.12311798,-0.079878666,-0.004186079,0.47838134,0.27407196,0.48524433,0.2527895,0.24217282,-0.07129717,-0.20926082,-0.2291298,0.4143994,0.46360552,0.20380482,0.24869493,0.12758338,0.07830359,-0.03403023,-0.80466515,0.4678197,0.68849003,0.3711002,0.5214396,0.34149832,-0.24187826,-0.117636204,0.54872733,-0.3610167,-0.24290109,0.075755954,-0.21270066,0.2773929,-0.16425958,0.23482424,-0.07627913,-0.43976754,-0.17701018,0.57790804,-0.41168296,-0.36747372,-0.1553308,0.24957135,0.051663548,0.12597673,0.1584728,-0.82177484,-0.5729362,0.7919775,0.09363772,-0.4364207,-0.27601475,-0.28055063,-0.039662957,-0.34800398,-0.3251805,-0.3953472,-0.3035169,-0.03660822,0.83182454
0.26999998,-0.25679535,0.5248462,0.3080618,-0.6828699,-0.036227793,0.03256677,-0.3890376,-0.3149678,-0.3173353,0.10146476,0.30493107,0.6441169,0.38572967,0.34545437,0.2732046,0.32884857,-0.1258153,0.3566292,0.39675796,-0.17520763,0.36612839,-0.31027105,-0.39472008,0.20402846,-0.4313611,0.44722912,-0.48895162,-0.016715795,0.54433584,0.13080393,0.040453285,-0.013580181,-0.6087866,0.15831365,-0.092030786,0.48606527,0.80149543,0.19299161,0.6021765,0.07003898,-0.8987182,0.12235996,-0.083724625,-0.0053640455,0.47671193,0.27383634,0.48647553,0.25409353,0.24148947,-0.07082793,-0.20595548,-0.22954519,0.41418046,0.4651937,0.20646554,0.25396553,0.13209075,0.07966002,-0.03191629,-0.80447024,0.46747142,0.6903738,0.37158808,0.52283585,0.34039646,-0.2394321,-0.119850025,0.54930025,-0.35736713,-0.2453329,0.07524431,-0.21184921,0.27814534,-0.16526966,0.229875,-0.0770466,-0.44045722,-0.17766613,0.5798036,-0.4145816,-0.37191293,-0.15706947,0.2515464,0.049554422,0.13039857,0.1579847,-0.8226023,-0.57371986,0.7928685,0.09522633,-0.43950596,-0.27499807,-0.27839357,-0.04160838,-0.3482367,-0.32501996,-0.39350814,-0.30119902,-0.03659159,0.83315265
0.28,-0.25579733,0.52549934,0.30913973,-0.6853613,-0.03436844,0.03344038,-0.38502574,-0.31519508,-0.31938875,0.10060656,0.30444634,0.6463736,0.38740236,0.34707233,0.2733245,0.3276309,-0.12468907,0.35866603,0.39805338,-0.17417513,0.3677755,-0.31118888,-0.39503846,0.20282006,-0.43417194,0.44454092,-0.48729318,-0.01609224,0.5417099,0.13068365,0.037878513,-0.012717523,-0.6094178,0.15753074,-0.09134917,0.4871381,0.804078,0.19257848,0.59950554,0.068202004,-0.9007572,0.12162843,-0.088090375,-0.0067404956,0.47533882,0.27340576,0.48771346,0.25539732,0.24080625,-0.0703973,-0.20265004,-0.22973481,0.41389567,0.4658404,0.20887077,0.26018178,0.1363073,0.08083299,-0.029525444,-0.80440325,0.46732366,0.6912278,0.37197864,0.52423775,0.33922905,-0.2372257,-0.12214215,0.55027556,-0.35390675,-0.24751154,0.074680775,-0.21097958,0.27901435,-0.16595626,0.22489834,-0.07791203,-0.44114724,-0.17834142,0.58169913,-0.4174235,-0.3763311,-0.15880817,0.2535137,0.047565907,0.13409588,0.15759481,-0.8235868,-0.5748555,0.7936344,0.09659112,-0.4423031,-0.2738509,-0.27628097,-0.04355398,-0.3484694,-0.32485962,-0.39148715,-0.2988909,-0.036574736,0.8349067
0.29,-0.25464073,0.52602094,0.3099701,-0.6880044,-0.032509096,0.03441801,-0.3813902,-0.31536087,-0.32178435,0.099683344,0.30396155,0.64861214,0.38907492,0.34869102,0.27221403,0.32641324,-0.123609185,0.36082238,0.39959264,-0.17314257,0.36959112,-0.3128575,-0.39524305,0.20157915,-0.43671224,0.44159198,-0.4853983,-0.015555456,0.5391284,0.13071819,0.03530389,-0.012467124,-0.61009145,0.15674794,-0.09070079,0.48725665,0.8066604,0.19218665,0.59710217,0.06640149,-0.9031607,0.121421784,-0.09283813,-0.008516073,0.47397423,0.27300704,0.48896146,0.25670117,0.24012314,-0.0699694,-0.20065999,-0.22959127,0.4138257,0.4669522,0.21087928,0.2662342,0.14006132,0.081488535,-0.027272701,-0.8047475,0.467077,0.6917043,0.37236363,0.52588546,0.33837584,-0.23492825,-0.12443427,0.55092216,-0.35064983,-0.24964261,0.07383252,-0.20991307,0.27964294,-0.16643639,0.2199218,-0.07877764,-0.44183725,-0.17900261,0.5835947,-0.4199133,-0.3807516,-0.16063079,0.25535405,0.04463797,0.1374506,0.15690893,-0.82457113,-0.5761926,0.79448617,0.09784386,-0.44506255,-0.27266875,-0.2738717,-0.045297623,-0.34870222,-0.32501122,-0.38925225,-0.29665998,-0.036557868,0.83701706
0.29999998,-0.2532715,0.5266063,0.3108006,-0.6900472,-0.03081464,0.035651743,-0.3778751,-0.31552687,-0.32471675,0.09876019,0.30347675,0.6506624,0.39085448,0.35030982,0.2709826,0.32516286,-0.12215048,0.3633886,0.40125605,-0.17211,0.3716128,-0.3144955,-0.3953725,0.20033818,-0.4393554,0.43859825,-0.48356807,-0.014972642,0.536566,0.13090315,0.03278774,-0.01241599,-0.6108957,0.15591346,-0.090054065,0.48706767,0.8092338,0.1916604,0.59496796,0.064651504,-0.90554357,0.12148562,-0.09758562,-0.010311723,0.4726089,0.27255026,0.49020934,0.25787133,0.23939823,-0.06924197,-0.1994645,-0.22954184,0.41412997,0.46782026,0.21271929,0.27279338,0.14384156,0.08208917,-0.02516725,-0.8050955,0.466616,0.6922761,0.37344426,0.5274998,0.33771002,-0.23167595,-0.12676542,0.5517704,-0.34790993,-0.25165233,0.07265629,-0.20886625,0.2800458,-0.16689143,0.21496919,-0.07964343,-0.44251943,-0.17921475,0.58549035,-0.42203748,-0.3849293,-0.16236484,0.2570478,0.041087046,0.1407688,0.15622291,-0.8254461,-0.57754445,0.7956562,0.09909649,-0.44782183,-0.27137643,-0.27115822,-0.0473103,-0.34915423,-0.32524425,-0.38698295,-0.29437378,-0.036418684,0.8391626
0.31,-0.2520758,0.52719176,0.31163442,-0.6915238,-0.029270954,0.03691712,-0.37512052,-0.31569272,-0.32787845,0.09754199,0.302937,0.65283465,0.392775,0.35192862,0.26986,0.32369158,-0.12059292,0.3663804,0.40320596,-0.17107752,0.37367803,-0.31616822,-0.39550835,0.19981954,-0.4419854,0.43567592,-0.48193026,-0.014143139,0.5336652,0.13161024,0.030016929,-0.012737453,-0.6125685,0.15493312,-0.08940762,0.4867832,0.8118615,0.19113398,0.59330124,0.06272805,-0.9078976,0.12154943,-0.1023334,-0.012112796,0.47124362,0.27225894,0.49144733,0.25890806,0.2386282,-0.068692,-0.19804993,-0.22910893,0.41443437,0.4682192,0.2141002,0.27934322,0.14762175,0.082689844,-0.02305036,-0.8053007,0.46614087,0.69281125,0.374802,0.5289129,0.33721617,-0.22811331,-0.12954724,0.5530868,-0.34536105,-0.25315368,0.07166152,-0.20790164,0.28044873,-0.16735062,0.21037051,-0.08079925,-0.44315857,-0.1791167,0.5873858,-0.42406726,-0.3889759,-0.16408536,0.258775,0.037480578,0.14405917,0.1555369,-0.8261962,-0.57894087,0.79683995,0.100349076,-0.45063594,-0.27003703,-0.2685084,-0.049323037,-0.34985936,-0.32549775,-0.3846417,-0.291907,-0.036534972,0.8413526
0.32,-0.2508825,0.52777743,0.31252056,-0.6930584,-0.027666077,0.038604975,-0.37279552,-0.31585872,-0.33078456,0.09631091,0.30228117,0.6550068,0.39483124,0.35338223,0.26925275,0.3222203,-0.119035274,0.369443,0.40565905,-0.17014438,0.375849,-0.31816128,-0.39546704,0.20007107,-0.4445613,0.43301466,-0.4803189,-0.0133138,0.5310934,0.13226996,0.02703157,-0.012525648,-0.6145483,0.15317859,-0.088820614,0.48614684,0.8143307,0.19069055,0.5917349,0.061609335,-0.9102024,0.12156266,-0.10708104,-0.013981074,0.46987805,0.27229884,0.49264693,0.2595983,0.2380772,-0.06814523,-0.19655001,-0.22835922,0.41472596,0.46912307,0.2146752,0.28600848,0.15140212,0.08308138,-0.020929232,-0.8052765,0.46523505,0.69303644,0.37614766,0.53032625,0.3367331,-0.22455062,-0.132329,0.55420995,-0.3425346,-0.2547142,0.07066684,-0.20729491,0.28084686,-0.16807829,0.20642734,-0.08209832,-0.4440681,-0.17879337,0.5892036,-0.42603117,-0.39338946,-0.16580585,0.2605085,0.03363335,0.14727822,0.15449874,-0.8265101,-0.58019793,0.7981905,0.10160199,-0.4529594,-0.2684923,-0.26585865,-0.05111663,-0.35065752,-0.32566354,-0.38225842,-0.28907114,-0.036800027,0.8435296
0.32999998,-0.2496892,0.5283176,0.31380087,-0.69460523,-0.026258528,0.04043389,-0.37047052,-0.31602466,-0.33372486,0.09518081,0.30173308,0.6571788,0.39663666,0.35449776,0.26879182,0.3210382,-0.117477626,0.37246966,0.40832826,-0.16948265,0.3781973,-0.32015437,-0.39421096,0.199797,-0.44704244,0.43009022,-0.47870767,-0.012524635,0.52806914,0.1327788,0.023798943,-0.011705175,-0.61625326,0.15140717,-0.088057324,0.48516193,0.8165109,0.19037615,0.5901704,0.060541354,-0.9124401,0.121349305,-0.111690104,-0.015955627,0.46860254,0.27229485,0.49384618,0.26030195,0.23773646,-0.06759855,-0.19504997,-0.2268042,0.41501367,0.47002694,0.21475889,0.29262686,0.15518233,0.08380107,-0.018808208,-0.8058107,0.46432334,0.69374406,0.3770539,0.5317395,0.33603966,-0.22101936,-0.13511074,0.55549246,-0.33928084,-0.25628105,0.06968095,-0.20717491,0.28108668,-0.16898605,0.20329773,-0.083388925,-0.4448962,-0.1784372,0.5909834,-0.42807811,-0.39730632,-0.1675342,0.26224196,0.029918812,0.14993744,0.15355687,-0.826679,-0.5816152,0.79997766,0.10260487,-0.4557962,-0.2668967,-0.2632066,-0.05255258,-0.35139048,-0.32582694,-0.3797741,-0.28552076,-0.03689097,0.8453802
0.34,-0.24849589,0.5285437,0.31543556,-0.6961549,-0.02550193,0.04218203,-0.36814564,-0.3161906,-0.33680406,0.093895674,0.30130595,0.65945375,0.39831775,0.35553172,0.26844734,0.3201871,-0.1159198,0.37532213,0.41080266,-0.16906476,0.38035423,-0.32214755,-0.39253035,0.199729,-0.44896835,0.4268185,-0.47709644,-0.011827484,0.5251559,0.13333763,0.020550437,-0.010999307,-0.6179584,0.14963147,-0.087416895,0.48417598,0.818542,0.18992776,0.5886973,0.059481815,-0.9149396,0.12084943,-0.116230875,-0.018297002,0.46787357,0.2717516,0.49491894,0.26108447,0.23709062,-0.06733516,-0.19355017,-0.2251504,0.41530144,0.4709307,0.21498673,0.29933748,0.1588592,0.084443495,-0.016701378,-0.80634487,0.463885,0.6945702,0.37793693,0.53315294,0.33534622,-0.21749562,-0.13834915,0.55685997,-0.3360308,-0.2578516,0.06877654,-0.20757195,0.2815386,-0.17000157,0.20016794,-0.084601924,-0.4457032,-0.17806661,0.5930462,-0.43062282,-0.40075025,-0.16896935,0.26384366,0.026347473,0.15235016,0.15293604,-0.82688904,-0.5830349,0.80179167,0.10314941,-0.45877978,-0.2653012,-0.260646,-0.053745657,-0.35211742,-0.32599044,-0.3770485,-0.28219777,-0.037559815,0.84698975
0.35,-0.24668579,0.52824223,0.31734398,-0.6971393,-0.02472525,0.04398473,-0.36605293,-0.31635654,-0.34005642,0.092693985,0.30052328,0.66232026,0.39991534,0.35690358,0.26845905,0.31901297,-0.11416307,0.37786275,0.41331255,-0.16884975,0.38245672,-0.3241406,-0.39077523,0.20021576,-0.4508939,0.42354688,-0.47591937,-0.011130214,0.52224284,0.1339976,0.017325796,-0.010126412,-0.6194992,0.14777625,-0.08680623,0.48319006,0.8205732,0.1895389,0.5872636,0.058283724,-0.91720647,0.11986464,-0.12077156,-0.020571277,0.46706823,0.27084208,0.49595356,0.26195845,0.23678388,-0.06732744,-0.19205624,-0.22319864,0.41564834,0.47264498,0.21515958,0.30588958,0.16232923,0.0848058,-0.014698505,-0.80670094,0.46363804,0.69514775,0.3782848,0.5345659,0.3348617,-0.21367243,-0.14167318,0.55825156,-0.33291256,-0.25949937,0.0677457,-0.20777537,0.2820856,-0.17071646,0.19703832,-0.0857092,-0.44650984,-0.17767847,0.59539783,-0.43319124,-0.4041234,-0.17036873,0.26565838,0.022968918,0.15470085,0.15236913,-0.82722366,-0.584409,0.8031198,0.10369399,-0.46169165,-0.26370433,-0.2581581,-0.05468163,-0.35302252,-0.32615393,-0.37469363,-0.27883115,-0.039195284,0.8486352
0.35999998,-0.24487373,0.5277225,0.31945533,-0.69802594,-0.023478098,0.045659542,-0.3639663,-0.31656468,-0.34323055,0.09131268,0.2996668,0.6651252,0.40151298,0.35828373,0.268202,0.31812382,-0.11237097,0.38103557,0.4162097,-0.16875169,0.38447976,-0.32616085,-0.3889892,0.20080233,-0.45281973,0.42040873,-0.47476226,-0.010433033,0.5193428,0.13464981,0.014116779,-0.009148598,-0.62098044,0.14420915,-0.08607212,0.48220408,0.82275856,0.1894608,0.58582973,0.05713799,-0.91922635,0.118879735,-0.12528741,-0.022789031,0.4665264,0.26993236,0.49694014,0.26279148,0.2365576,-0.06729528,-0.19062904,-0.22107956,0.41605008,0.47466114,0.21517941,0.31144595,0.16579941,0.084938556,-0.012606613,-0.80635136,0.463391,0.6951903,0.37855652,0.5359955,0.3345831,-0.20955025,-0.14496613,0.5596082,-0.33011067,-0.261296,0.06659678,-0.20783639,0.28275985,-0.1707512,0.1936836,-0.08649573,-0.44731298,-0.17729616,0.5979506,-0.43575966,-0.40780044,-0.17176807,0.26764464,0.020348072,0.1569501,0.15187615,-0.8275583,-0.5854968,0.8043983,0.104238756,-0.4644567,-0.26168248,-0.2557171,-0.05560814,-0.35377058,-0.32626513,-0.3726586,-0.27545524,-0.040892288,0.8504237
0.37,-0.24306193,0.5273719,0.3214922,-0.6989087,-0.021963693,0.04729512,-0.36192793,-0.3173983,-0.34557134,0.0900262,0.2989294,0.66799426,0.40311056,0.36045197,0.26794484,0.3172402,-0.110578984,0.38422403,0.4191778,-0.16858345,0.38636452,-0.32831076,-0.38720345,0.20138502,-0.45474556,0.41750056,-0.47366124,-0.009761944,0.5163115,0.13534482,0.011455536,-0.008158244,-0.6224613,0.14063302,-0.08485186,0.4814428,0.82500243,0.18937406,0.58439565,0.056195,-0.9211641,0.11744335,-0.12980404,-0.025006741,0.46614993,0.26902282,0.49802244,0.2638519,0.23620036,-0.067325056,-0.18920207,-0.21835238,0.41645217,0.47633564,0.21515319,0.31711182,0.16936654,0.08517501,-0.011002928,-0.80598354,0.46314403,0.6947305,0.37887213,0.537295,0.3349508,-0.20542797,-0.1482377,0.5609647,-0.32784966,-0.2630925,0.065291,-0.20825055,0.28352228,-0.17074049,0.19017783,-0.087458804,-0.44825205,-0.17690724,0.60138726,-0.43822318,-0.4118233,-0.17304443,0.26996395,0.019035429,0.15923963,0.15174364,-0.8278705,-0.58688265,0.8056644,0.10442266,-0.46725282,-0.25948465,-0.25327617,-0.05653458,-0.35443687,-0.32653728,-0.3705371,-0.27198905,-0.04203526,0.85227084
0.38,-0.24125049,0.5270936,0.32305956,-0.6999787,-0.02080658,0.048739612,-0.35999095,-0.31864297,-0.34800076,0.08890283,0.2986057,0.6709761,0.40470815,0.36304933,0.2676877,0.315614,-0.10878709,0.38814685,0.42183277,-0.16844907,0.3883707,-0.33062574,-0.38541737,0.2019637,-0.45667142,0.4145904,-0.47260785,-0.0091249645,0.5132758,0.1364522,0.008843526,-0.007311493,-0.624511,0.1371144,-0.083631724,0.4806421,0.8267454,0.18928766,0.58282375,0.055232756,-0.9226557,0.11499807,-0.13432074,-0.027224362,0.46598592,0.2678443,0.4992438,0.26515323,0.23599845,-0.06750736,-0.18786821,-0.21562544,0.4168539,0.47821763,0.21543363,0.32237735,0.17310286,0.08562595,-0.0099100545,-0.8049891,0.46289712,0.69453967,0.37962475,0.5382085,0.33530596,-0.2013056,-0.15148295,0.5624181,-0.3254902,-0.26488915,0.06390874,-0.2086573,0.284285,-0.17076644,0.18667226,-0.08864653,-0.44920108,-0.1765678,0.6048912,-0.44029754,-0.4157415,-0.17433521,0.27225536,0.01794611,0.16146132,0.15185197,-0.8280338,-0.588779,0.8066596,0.10419205,-0.47005293,-0.25730968,-0.25083512,-0.057461023,-0.35510308,-0.32686177,-0.36870947,-0.26828668,-0.042930268,0.8540944
